batch_label,source_image,model,quantization,seed,steps,guidance,strength,detector,image_path,prediction,confidence,elapsed_time
sd35_fp8_s30_g6.5_str0.45,00001,sd35,fp8,124,30,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g6.5_str0.45.png,fake,0.9893220663070679,0.09076690673828125
sd35_fp4_s40_g5.0_str0.6,00001,sd35,fp4,124,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g5.0_str0.6.png,fake,0.9520524144172668,0.06383442878723145
sd35_fp4_s40_g5.0_str0.6,00001,sd35,fp4,124,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g5.0_str0.6.png,real,0.3811,0.176
sd35_fp4_s40_g5.0_str0.6,00001,sd35,fp4,124,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g5.0_str0.6.png,real,0.03578535094857216,0.09273505210876465
sd35_fp4_s50_g3.5_str0.3,00000,sd35,fp4,123,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s50_g3.5_str0.3.png,fake,0.8254566788673401,0.06378030776977539
sd35_fp4_s50_g3.5_str0.3,00000,sd35,fp4,123,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s50_g3.5_str0.3.png,real,0.4242,0.185
sd35_fp4_s50_g3.5_str0.3,00000,sd35,fp4,123,50,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s50_g3.5_str0.3.png,real,1.0941572580703556e-16,0.09320330619812012
sd35_fp16_s40_g5.0_str0.6,00000,sd35,fp16,123,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s40_g5.0_str0.6.png,fake,0.9145447015762329,0.06220245361328125
sd35_fp16_s40_g5.0_str0.6,00000,sd35,fp16,123,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s40_g5.0_str0.6.png,real,0.4521,0.171
sd35_fp16_s40_g5.0_str0.6,00000,sd35,fp16,123,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s40_g5.0_str0.6.png,real,8.652232708072916e-08,0.09270882606506348
sd35_fp8_s50_g3.5_str0.3,00001,sd35,fp8,124,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s50_g3.5_str0.3.png,real,0.002006059978157282,0.06046128273010254
sd35_fp8_s50_g3.5_str0.3,00001,sd35,fp8,124,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s50_g3.5_str0.3.png,real,0.3705,0.178
sd35_fp8_s50_g3.5_str0.3,00001,sd35,fp8,124,50,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s50_g3.5_str0.3.png,fake,0.9944323897361755,0.0865027904510498
sd35_fp8_s30_g5.0_str0.3,00001,sd35,fp8,124,30,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g5.0_str0.3.png,real,0.012087521143257618,0.06436896324157715
sd35_fp8_s30_g5.0_str0.3,00001,sd35,fp8,124,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g5.0_str0.3.png,real,0.3763,0.173
sd35_fp8_s30_g5.0_str0.3,00001,sd35,fp8,124,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s30_g5.0_str0.3.png,fake,0.9999767541885376,0.09078049659729004
sd35_fp4_s30_g3.5_str0.45,00000,sd35,fp4,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g3.5_str0.45.png,fake,0.8617892861366272,0.06217241287231445
sd35_fp4_s30_g3.5_str0.45,00000,sd35,fp4,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g3.5_str0.45.png,real,0.4291,0.172
sd35_fp4_s30_g3.5_str0.45,00000,sd35,fp4,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g3.5_str0.45.png,real,7.850530901081561e-15,0.0919947624206543
sd15_fp8_s30_g5.0_str0.45,00000,sd15,fp8,123,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.45.png,fake,0.5780231952667236,0.0651848316192627
sd15_fp8_s30_g5.0_str0.45,00000,sd15,fp8,123,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.45.png,fake,0.5631,0.173
sd15_fp8_s30_g5.0_str0.45,00000,sd15,fp8,123,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.45.png,real,0.11606401950120926,0.09130668640136719
sd35_fp4_s40_g5.0_str0.6,00000,sd35,fp4,123,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g5.0_str0.6.png,fake,0.9478221535682678,0.06195950508117676
sd35_fp4_s40_g5.0_str0.6,00000,sd35,fp4,123,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g5.0_str0.6.png,real,0.4379,0.17
sd35_fp4_s40_g5.0_str0.6,00000,sd35,fp4,123,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g5.0_str0.6.png,real,2.7928193611914676e-12,0.08827400207519531
sd35_fp8_s40_g3.5_str0.45,00001,sd35,fp8,124,40,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g3.5_str0.45.png,real,0.040483418852090836,0.06157565116882324
sd35_fp8_s40_g3.5_str0.45,00001,sd35,fp8,124,40,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g3.5_str0.45.png,real,0.3636,0.173
sd35_fp8_s40_g3.5_str0.45,00001,sd35,fp8,124,40,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp8_seed124_s40_g3.5_str0.45.png,fake,0.9869122505187988,0.09440374374389648
sd3_fp8_s50_g5.0_str0.3,00001,sd3,fp8,124,50,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s50_g5.0_str0.3.png,real,0.04570387303829193,0.06391596794128418
sd3_fp8_s50_g5.0_str0.3,00001,sd3,fp8,124,50,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s50_g5.0_str0.3.png,real,0.3714,0.172
sd3_fp8_s50_g5.0_str0.3,00001,sd3,fp8,124,50,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s50_g5.0_str0.3.png,fake,0.9867430925369263,0.09116983413696289
sd35_fp8_s40_g3.5_str0.3,00000,sd35,fp8,123,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g3.5_str0.3.png,fake,0.8242581486701965,0.06301069259643555
sd35_fp8_s40_g3.5_str0.3,00000,sd35,fp8,123,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g3.5_str0.3.png,real,0.4312,0.174
sd35_fp8_s40_g3.5_str0.3,00000,sd35,fp8,123,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g3.5_str0.3.png,real,2.675188127780197e-16,0.09165287017822266
sd35_fp16_s30_g3.5_str0.6,00001,sd35,fp16,124,30,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s30_g3.5_str0.6.png,fake,0.8543878197669983,0.06192898750305176
sd35_fp16_s30_g3.5_str0.6,00001,sd35,fp16,124,30,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s30_g3.5_str0.6.png,real,0.3653,0.167
sd35_fp16_s30_g3.5_str0.6,00001,sd35,fp16,124,30,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s30_g3.5_str0.6.png,fake,0.9999165534973145,0.0905299186706543
sd3_fp8_s50_g6.5_str0.3,00000,sd3,fp8,123,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.3.png,fake,0.8947471380233765,0.06422281265258789
sd3_fp8_s50_g6.5_str0.3,00000,sd3,fp8,123,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.3.png,real,0.4361,0.18
sd3_fp8_s50_g6.5_str0.3,00000,sd3,fp8,123,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.3.png,real,2.009518328241521e-15,0.08757138252258301
sd35_fp8_s30_g6.5_str0.3,00000,sd35,fp8,123,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g6.5_str0.3.png,real,0.4898759424686432,0.06142234802246094
sd35_fp8_s30_g6.5_str0.3,00000,sd35,fp8,123,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g6.5_str0.3.png,real,0.4463,0.172
sd35_fp8_s30_g6.5_str0.3,00000,sd35,fp8,123,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g6.5_str0.3.png,real,2.736088266403648e-18,0.09728240966796875
sd3_fp4_s30_g5.0_str0.3,00000,sd3,fp4,123,30,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g5.0_str0.3.png,fake,0.981524646282196,0.06117367744445801
sd3_fp4_s30_g5.0_str0.3,00000,sd3,fp4,123,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g5.0_str0.3.png,real,0.4521,0.18
sd3_fp4_s30_g5.0_str0.3,00000,sd3,fp4,123,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g5.0_str0.3.png,real,1.257011293285485e-15,0.09108185768127441
sd35_fp8_s40_g3.5_str0.45,00000,sd35,fp8,123,40,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g3.5_str0.45.png,fake,0.7137575745582581,0.06293964385986328
sd35_fp8_s40_g3.5_str0.45,00000,sd35,fp8,123,40,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g3.5_str0.45.png,real,0.4274,0.182
sd35_fp8_s40_g3.5_str0.45,00000,sd35,fp8,123,40,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s40_g3.5_str0.45.png,real,7.705170052343946e-14,0.08878850936889648
sd35_fp4_s50_g6.5_str0.3,00001,sd35,fp4,124,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g6.5_str0.3.png,real,0.0898178294301033,0.061447858810424805
sd35_fp4_s50_g6.5_str0.3,00001,sd35,fp4,124,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g6.5_str0.3.png,real,0.3635,0.17
sd35_fp4_s50_g6.5_str0.3,00001,sd35,fp4,124,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g6.5_str0.3.png,fake,0.9914453029632568,0.09258770942687988
sd3_fp8_s30_g6.5_str0.3,00001,sd3,fp8,124,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g6.5_str0.3.png,real,0.34908929467201233,0.06392240524291992
sd3_fp8_s30_g6.5_str0.3,00001,sd3,fp8,124,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g6.5_str0.3.png,real,0.3736,0.169
sd3_fp8_s30_g6.5_str0.3,00001,sd3,fp8,124,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g6.5_str0.3.png,fake,0.8605338335037231,0.09276700019836426
sd35_fp4_s40_g3.5_str0.3,00000,sd35,fp4,123,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g3.5_str0.3.png,fake,0.8668550848960876,0.0625619888305664
sd35_fp4_s40_g3.5_str0.3,00000,sd35,fp4,123,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g3.5_str0.3.png,real,0.4247,0.177
sd35_fp4_s40_g3.5_str0.3,00000,sd35,fp4,123,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g3.5_str0.3.png,real,1.9554557621687455e-16,0.08752560615539551
sd3_fp4_s40_g6.5_str0.6,00000,sd3,fp4,123,40,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g6.5_str0.6.png,fake,0.9623650312423706,0.06136631965637207
sd3_fp4_s40_g6.5_str0.6,00000,sd3,fp4,123,40,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g6.5_str0.6.png,real,0.4313,0.178
sd3_fp4_s40_g6.5_str0.6,00000,sd3,fp4,123,40,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g6.5_str0.6.png,real,2.5788902263679248e-11,0.09515714645385742
sd3_fp4_s50_g3.5_str0.3,00001,sd3,fp4,124,50,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.3.png,real,0.3929116129875183,0.06510090827941895
sd3_fp4_s50_g3.5_str0.3,00001,sd3,fp4,124,50,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.3.png,real,0.3718,0.165
sd3_fp4_s50_g3.5_str0.3,00001,sd3,fp4,124,50,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp4_seed124_s50_g3.5_str0.3.png,fake,0.9919707775115967,0.08853840827941895
sd35_fp16_s40_g5.0_str0.6,00001,sd35,fp16,124,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s40_g5.0_str0.6.png,fake,0.5396435856819153,0.06154751777648926
sd35_fp16_s40_g5.0_str0.6,00001,sd35,fp16,124,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s40_g5.0_str0.6.png,real,0.354,0.17
sd35_fp16_s40_g5.0_str0.6,00001,sd35,fp16,124,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s40_g5.0_str0.6.png,fake,0.9998407363891602,0.09226298332214355
sd35_fp16_s30_g3.5_str0.45,00000,sd35,fp16,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s30_g3.5_str0.45.png,real,0.429,0.181
sd35_fp16_s30_g3.5_str0.45,00000,sd35,fp16,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s30_g3.5_str0.45.png,real,3.605458217138119e-13,0.08803296089172363
sd35_fp4_s40_g6.5_str0.3,00001,sd35,fp4,124,40,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g6.5_str0.3.png,real,0.04866243153810501,0.06442904472351074
sd35_fp4_s40_g6.5_str0.3,00001,sd35,fp4,124,40,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g6.5_str0.3.png,real,0.3708,0.166
sd35_fp4_s40_g6.5_str0.3,00001,sd35,fp4,124,40,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s40_g6.5_str0.3.png,fake,0.9924201369285583,0.09289121627807617
sd35_fp4_s30_g6.5_str0.3,00000,sd35,fp4,123,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g6.5_str0.3.png,fake,0.8953731060028076,0.0621342658996582
sd35_fp4_s30_g6.5_str0.3,00000,sd35,fp4,123,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g6.5_str0.3.png,real,0.4323,0.175
sd35_fp4_s30_g6.5_str0.3,00000,sd35,fp4,123,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s30_g6.5_str0.3.png,real,6.02278740503781e-17,0.08840823173522949
sd3_fp8_s40_g5.0_str0.6,00000,sd3,fp8,123,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.6.png,fake,0.5230345726013184,0.06365633010864258
sd3_fp8_s40_g5.0_str0.6,00000,sd3,fp8,123,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.6.png,real,0.4268,0.178
sd3_fp8_s40_g5.0_str0.6,00000,sd3,fp8,123,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.6.png,real,2.916862931745534e-12,0.09865331649780273
sd35_fp16_s40_g3.5_str0.6,00000,sd35,fp16,123,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s40_g3.5_str0.6.png,fake,0.7657368183135986,0.061765432357788086
sd35_fp16_s40_g3.5_str0.6,00000,sd35,fp16,123,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s40_g3.5_str0.6.png,real,0.45,0.173
sd35_fp16_s40_g3.5_str0.6,00000,sd35,fp16,123,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s40_g3.5_str0.6.png,real,2.8148420483375958e-08,0.0893855094909668
sd35_fp4_s50_g5.0_str0.3,00001,sd35,fp4,124,50,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g5.0_str0.3.png,real,0.0813729539513588,0.06167864799499512
sd35_fp4_s50_g5.0_str0.3,00001,sd35,fp4,124,50,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g5.0_str0.3.png,real,0.3667,0.166
sd35_fp4_s50_g5.0_str0.3,00001,sd35,fp4,124,50,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp4_seed124_s50_g5.0_str0.3.png,fake,0.956091046333313,0.09239006042480469
sd3_fp8_s50_g6.5_str0.6,00000,sd3,fp8,123,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.6.png,fake,0.917201042175293,0.06253266334533691
sd3_fp8_s50_g6.5_str0.6,00000,sd3,fp8,123,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.6.png,real,0.4135,0.201
sd3_fp8_s50_g6.5_str0.6,00000,sd3,fp8,123,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s50_g6.5_str0.6.png,real,6.6382008397092296e-12,0.09642291069030762
sd3_fp4_s40_g5.0_str0.45,00000,sd3,fp4,123,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g5.0_str0.45.png,fake,0.9529603719711304,0.06576681137084961
sd3_fp4_s40_g5.0_str0.45,00000,sd3,fp4,123,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g5.0_str0.45.png,real,0.4475,0.176
sd3_fp4_s40_g5.0_str0.45,00000,sd3,fp4,123,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s40_g5.0_str0.45.png,real,6.659409623136631e-14,0.09887504577636719
sd15_fp16_s50_g5.0_str0.6,00000,sd15,fp16,123,50,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g5.0_str0.6.png,fake,0.5644,0.193
sd15_fp16_s50_g5.0_str0.6,00000,sd15,fp16,123,50,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g5.0_str0.6.png,real,0.0005060613621026278,0.09536218643188477
sd35_fp8_s30_g3.5_str0.6,00000,sd35,fp8,123,30,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g3.5_str0.6.png,fake,0.9886386394500732,0.07922625541687012
sd35_fp8_s30_g3.5_str0.6,00000,sd35,fp8,123,30,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g3.5_str0.6.png,real,0.4473,0.181
sd35_fp8_s30_g3.5_str0.6,00000,sd35,fp8,123,30,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp8_seed123_s30_g3.5_str0.6.png,real,3.698501574445068e-12,0.09078502655029297
sd35_fp16_s30_g3.5_str0.45,00001,sd35,fp16,124,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s30_g3.5_str0.45.png,real,0.026984404772520065,0.06168532371520996
sd35_fp16_s30_g3.5_str0.45,00001,sd35,fp16,124,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s30_g3.5_str0.45.png,real,0.3688,0.168
sd35_fp16_s30_g3.5_str0.45,00001,sd35,fp16,124,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd35_fp16_seed124_s30_g3.5_str0.45.png,fake,0.9989905953407288,0.09503889083862305
sd15_fp4_s30_g3.5_str0.6,00000,sd15,fp4,123,30,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g3.5_str0.6.png,fake,0.9956952333450317,0.06899571418762207
sd15_fp4_s30_g3.5_str0.6,00000,sd15,fp4,123,30,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g3.5_str0.6.png,fake,0.5735,0.171
sd15_fp4_s30_g3.5_str0.6,00000,sd15,fp4,123,30,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g3.5_str0.6.png,fake,0.7927480936050415,0.08980727195739746
sd3_fp4_s30_g6.5_str0.3,00000,sd3,fp4,123,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g6.5_str0.3.png,fake,0.9702215194702148,0.06408238410949707
sd3_fp4_s30_g6.5_str0.3,00000,sd3,fp4,123,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g6.5_str0.3.png,real,0.4535,0.172
sd3_fp4_s30_g6.5_str0.3,00000,sd3,fp4,123,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp4_seed123_s30_g6.5_str0.3.png,real,3.8909657513142243e-16,0.09078407287597656
sd35_fp16_s30_g5.0_str0.3,00000,sd35,fp16,123,30,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s30_g5.0_str0.3.png,fake,0.7002344131469727,0.06391739845275879
sd35_fp16_s30_g5.0_str0.3,00000,sd35,fp16,123,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s30_g5.0_str0.3.png,real,0.4341,0.183
sd35_fp16_s30_g5.0_str0.3,00000,sd35,fp16,123,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp16_seed123_s30_g5.0_str0.3.png,real,2.533474221748632e-16,0.0880134105682373
sd15_fp8_s40_g6.5_str0.45,00000,sd15,fp8,123,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g6.5_str0.45.png,fake,0.578925371170044,0.06199049949645996
sd15_fp8_s40_g6.5_str0.45,00000,sd15,fp8,123,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g6.5_str0.45.png,fake,0.5771,0.185
sd15_fp8_s40_g6.5_str0.45,00000,sd15,fp8,123,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g6.5_str0.45.png,fake,0.6848989129066467,0.09714674949645996
sd35_fp4_s40_g6.5_str0.3,00000,sd35,fp4,123,40,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd35_fp4_seed123_s40_g6.5_str0.3.png,fake,0.8068765997886658,0.06291580200195312
